,update_time,publish_time,authors,journal_ref,doi,primary_category,categories,entry_id,version
337,2022-11-04 05:31:48+00:00,2022-11-04 05:31:48+00:00,"['Vinayak Trivedi', 'Tushar Gurjar', 'Sumaiya Shaikh', 'Saketh Maddamsetty', 'Debadatta Mishra']",,,cs.CR,"['cs.CR', 'cs.OS']",2211.02266,1
338,2019-11-30 09:12:12+00:00,2019-11-30 09:12:12+00:00,"['Thi Huyen Chau Nguyen', 'Werner Grass', 'Klaus Jansen']",,,cs.OS,['cs.OS'],1912.01161,1
339,2020-12-14 20:02:26+00:00,2020-12-14 20:02:26+00:00,"['Daniel W. Song', 'Konstantinos Mamouras', 'Ang Chen', 'Nathan Dautenhahn', 'Dan S. Wallach']",,,cs.CR,"['cs.CR', 'cs.OS', 'D.2.4; D.4.3; D.4.5; D.4.6']",2012.07917,1
340,2021-10-20 03:22:38+00:00,2021-10-20 03:22:38+00:00,"['Dhruv Matani', 'Gaurav Menghani']",,,cs.DS,"['cs.DS', 'cs.OS', 'cs.PF']",2110.10357,1
341,2022-01-24 13:17:51+00:00,2022-01-24 13:17:51+00:00,"['Jiahao Chen', 'Dingji Li', 'Zeyu Mi', 'Yuxuan Liu', 'Binyu Zang', 'Haibing Guan', 'Haibo Chen']",,,cs.OS,"['cs.OS', 'cs.AR', 'cs.CR']",2201.09652,1
342,2019-12-15 08:09:31+00:00,2019-12-15 08:09:31+00:00,"['Sungjoon Koh', 'Junhyeok Jang', 'Changrim Lee', 'Miryeong Kwon', 'Jie Zhang', 'Myoungsoo Jung']",,,cs.OS,['cs.OS'],1912.06998,1
343,2016-03-17 19:43:36+00:00,2016-03-17 19:43:36+00:00,"['Harshal Sheth', 'Aashish Welling']",,,cs.OS,['cs.OS'],1603.05636,1
344,2012-02-17 22:33:12+00:00,2012-02-17 22:33:12+00:00,"['Shashi Shekhar', 'Michael Dietz', 'Dan S. Wallach']",,,cs.OS,['cs.OS'],1202.4030,1
345,2021-09-10 01:05:52+00:00,2021-09-10 01:05:52+00:00,"['Chien-Hao Chen', 'Ren-Song Tsay']",,,cs.DC,"['cs.DC', 'cs.OS', 'cs.PF']",2109.04605,1
346,2019-03-08 23:58:52+00:00,2019-03-08 23:58:52+00:00,['Viacheslav Dubeyko'],,,cs.OS,['cs.OS'],1903.03701,1
347,1998-09-02 17:11:54+00:00,1998-09-02 17:11:54+00:00,"['Werner Vogels', 'Dan Dumitriu', 'Ken Birman', 'Rod Gamache', 'Mike Massa', 'Rob Short', 'John Vert', 'Joe Barrera']","Proceedings of FTCS'98, June 23-25, 1998 in Munich, Germany",,cs.OS,"['cs.OS', 'cs.DC', 'C.4; C.5;D.4.5']",cs/9809006,1
348,2022-02-21 17:53:01+00:00,2022-02-21 17:53:01+00:00,"['Nika Mansouri Ghiasi', 'Jisung Park', 'Harun Mustafa', 'Jeremie Kim', 'Ataberk Olgun', 'Arvid Gollwitzer', 'Damla Senol Cali', 'Can Firtina', 'Haiyu Mao', 'Nour Almadhoun Alserr', 'Rachata Ausavarungnirun', 'Nandita Vijaykumar', 'Mohammed Alser', 'Onur Mutlu']",,,cs.AR,"['cs.AR', 'cs.DC', 'cs.OS', 'q-bio.GN']",2202.10400,1
349,2021-01-26 11:03:02+00:00,2021-01-26 11:03:02+00:00,"['Geunsik Lim', 'Changwoo Min', 'Young Ik Eom']",,10.1109/ICCE.2013.6487055,cs.OS,"['cs.OS', 'cs.PF']",2101.10707,1
350,2020-09-06 13:56:40+00:00,2020-09-06 13:56:40+00:00,"['Reto Achermann', 'Nora Hossle', 'Lukas Humbel', 'Daniel Schwyn', 'David Cock', 'Timothy Roscoe']",,,cs.OS,"['cs.OS', 'D.4; D.4.6']",2009.02737,1
351,2020-04-20 13:03:14+00:00,2020-04-20 13:03:14+00:00,"['Pierpaolo Santucci', 'Emiliano Ingrassia', 'Giulio Picierro', 'Marco Cesati']",,,cs.CR,"['cs.CR', 'cs.OS', 'D.4.6; K.6.5']",2004.09252,1
352,2011-09-12 21:49:38+00:00,2011-09-12 21:49:38+00:00,"['Nitin Garg', 'Ed Zhu', 'Fabiano C. Botelho']",,,cs.OS,['cs.OS'],1109.2638,1
353,2021-01-21 08:32:13+00:00,2021-01-21 08:32:13+00:00,"['Geunsik Lim', 'MyungJoo Ham']",,10.1145/2901318.2901320,cs.DC,"['cs.DC', 'cs.OS']",2101.09360,1
354,2021-01-21 23:28:55+00:00,2021-01-21 23:28:55+00:00,"['Geunsik Lim', 'Sang-Bum Suh']",,10.1109/ICSESS.2014.6933553,cs.DC,"['cs.DC', 'cs.OS']",2101.09284,1
355,2021-04-30 09:37:14+00:00,2021-04-30 09:37:14+00:00,"['Wojciech Ozga', 'Do Le Quoc', 'Christof Fetzer']","Proceedings of 2021 IEEE International Conference on Cloud
  Computing (IEEE CLOUD'21)",,cs.CR,"['cs.CR', 'cs.OS']",2104.14862,1
356,2021-08-01 12:36:13+00:00,2021-08-01 12:36:13+00:00,"['Madhav P. Desai', 'Aniket Deshmukh']",,,cs.AR,"['cs.AR', 'cs.OS']",2108.00444,1
357,2021-01-04 18:42:54+00:00,2021-01-04 18:42:54+00:00,"['Alvin Cheung', 'Natacha Crooks', 'Joseph M. Hellerstein', 'Matthew Milano']",CIDR 2021,,cs.DC,"['cs.DC', 'cs.DB', 'cs.OS', 'cs.PL']",2101.01159,1
358,2022-12-06 15:31:20+00:00,2022-12-06 15:31:20+00:00,"['Gabryel Mason-Williams', 'Dave Bond', 'Mark Basham']",,,cs.DC,"['cs.DC', 'cs.OS']",2212.03054,1
359,2022-01-31 12:13:17+00:00,2022-01-31 12:13:17+00:00,"['Luis Gerhorst', 'Benedict Herzog', 'Stefan Reif', 'Wolfgang Schröder-Preikschat', 'Timo Hönig']","PLOS'21: Proceedings of the 11th Workshop on Programming Languages
  and Operating Systems. 2021. Association for Computing Machinery (ACM), New
  York, NY, USA, Pages 1-8",10.1145/3477113.3487267,cs.CR,"['cs.CR', 'cs.OS', 'cs.PL']",2201.13160,1
360,2023-02-22 13:10:07+00:00,2023-02-22 13:10:07+00:00,"['Simon Shillaker', 'Carlos Segarra', 'Eleftheria Mappoura', 'Mayeul Fournial', 'Lluis Vilanova', 'Peter Pietzuch']",,,cs.DC,"['cs.DC', 'cs.OS']",2302.11358,1
361,2023-03-17 18:48:50+00:00,2023-03-17 18:48:50+00:00,"['Michael Howard', 'Bruce Irvin']",,,cs.OS,"['cs.OS', 'F.2.2, I.2.7']",2303.10204,1
362,2023-02-20 23:54:04+00:00,2023-02-20 23:54:04+00:00,"['Jinghao Jia', 'YiFei Zhu', 'Dan Williams', 'Andrea Arcangeli', 'Claudio Canella', 'Hubertus Franke', 'Tobin Feldman-Fitzthum', 'Dimitrios Skarlatos', 'Daniel Gruss', 'Tianyin Xu']",,,cs.OS,"['cs.OS', 'cs.CR']",2302.10366,1
363,2023-02-19 03:49:02+00:00,2023-02-19 03:49:02+00:00,"['Jie Ren', 'Dong Xu', 'Ivy Peng', 'Junhee Ryu', 'Kwangsik Shin', 'Daewoo Kim', 'Dong Li']",,,cs.PF,"['cs.PF', 'cs.OS']",2302.09468,1
364,2023-02-17 17:13:35+00:00,2023-02-17 17:13:35+00:00,"['Stefan Bosse', 'Sarah Bornemann', 'Björn Lüssem']",,,cs.OS,"['cs.OS', 'cs.AR', 'cs.LG']",2302.09002,1
365,2023-03-23 12:43:57+00:00,2023-03-23 12:43:57+00:00,"['Shengzhe Wang', 'Zihang Lin', 'Suzhen Wu', 'Hong Jiang', 'Jie Zhang', 'Bo Mao']",,,cs.AR,"['cs.AR', 'cs.OS']",2303.13226,1
366,2023-03-22 12:16:00+00:00,2023-03-22 12:16:00+00:00,"['Carmine Cesarano', 'Marcello Cinque', 'Domenico Cotroneo', 'Luigi De Simone', 'Giorgio Farina']",,,cs.CR,"['cs.CR', 'cs.OS']",2303.12817,1
367,2023-03-20 06:38:10+00:00,2023-03-20 06:38:10+00:00,"['Ali Mokhtari', 'Drake Rawls', 'Tony Huynh', 'Jeremiah Green', 'Mohsen Amini Salehi']",,,cs.DC,"['cs.DC', 'cs.AR', 'cs.OS']",2303.10901,1
368,2023-04-18 03:49:17+00:00,2023-04-18 03:49:17+00:00,"['Zhuojia Shen', 'John Criswell']",,,cs.CR,"['cs.CR', 'cs.OS']",2304.08717,1
369,2023-04-17 19:14:37+00:00,2023-04-17 19:14:37+00:00,"['Tânia Esteves', 'Ricardo Macedo', 'Rui Oliveira', 'João Paulo']",,,cs.DC,"['cs.DC', 'cs.OS', 'cs.PF']",2304.08569,1
370,2023-04-14 18:47:55+00:00,2023-04-14 18:47:55+00:00,"['Jingrong Chen', 'Yongji Wu', 'Shihan Lin', 'Yechen Xu', 'Xinhao Kong', 'Thomas Anderson', 'Matthew Lentz', 'Xiaowei Yang', 'Danyang Zhuo']",,,cs.NI,"['cs.NI', 'cs.OS']",2304.07349,1
371,2023-04-11 11:29:51+00:00,2023-04-11 11:29:51+00:00,"['Yiquan Chen', 'Zhen Jin', 'Yijing Wang', 'Yi Chen', 'Hao Yu', 'Jiexiong Xu', 'Jinlong Chen', 'Wenhai Lin', 'Kanghua Fang', 'Chengkun Wei', 'Qiang Liu', 'Yuan Xie', 'Wenzhi Chen']",,,cs.AR,"['cs.AR', 'cs.OS']",2304.05148,1
372,2023-04-07 23:25:48+00:00,2023-04-07 23:25:48+00:00,"['Yiyuan Yang', 'Rongshang Li', 'Qiquan Shi', 'Xijun Li', 'Gang Hu', 'Xing Li', 'Mingxuan Yuan']",,,cs.OS,"['cs.OS', 'cs.DC', 'cs.LG']",2304.03864,1
373,2023-04-04 11:30:24+00:00,2023-04-04 11:30:24+00:00,"['Anna Panagopoulou', 'Michele Paolino', 'Daniel Raho']",,,cs.OS,['cs.OS'],2304.01721,1
374,2023-02-13 14:55:06+00:00,2023-02-13 14:55:06+00:00,"['Ricardo Macedo', 'Mariana Miranda', 'Yusuke Tanimura', 'Jason Haga', 'Amit Ruhela', 'Stephen Lien Harrell', 'Richard Todd Evans', 'José Pereira', 'João Paulo']",,,cs.DC,"['cs.DC', 'cs.OS', 'cs.PF']",2302.06418,1
375,2022-12-24 06:36:36+00:00,2022-12-24 06:36:36+00:00,"['Caihua Li', 'Seung-seob Lee', 'Min Hong Yun', 'Lin Zhong']",,,cs.OS,"['cs.OS', 'cs.CR']",2212.12671,1
376,2019-12-09 09:39:31+00:00,2019-12-09 09:39:31+00:00,"['Nicolas Gibelin', 'Rémi Cailletaud', 'Gabriel Moreau', 'Jean-François Scariot', 'Gabrielle Feltin', 'Anthony Defize']",,,cs.DC,"['cs.DC', 'cs.OS']",1912.03923,1
377,2020-01-21 11:42:17+00:00,2020-01-21 11:42:17+00:00,"['Youren Shen', 'Hongliang Tian', 'Yu Chen', 'Kang Chen', 'Runji Wang', 'Yi Xu', 'Yubin Xia']",,10.1145/3373376.3378469,cs.OS,"['cs.OS', 'cs.AR', 'cs.CR']",2001.07450,1
378,2022-03-25 00:24:44+00:00,2022-03-25 00:24:44+00:00,"['Aporva Amarnath', 'Subhankar Pal', 'Hiwot Kassa', 'Augusto Vega', 'Alper Buyuktosunoglu', 'Hubertus Franke', 'John-David Wellman', 'Ronald Dreslinski', 'Pradip Bose']",,,cs.AR,"['cs.AR', 'cs.DC', 'cs.OS']",2203.13396,1
379,2022-12-30 23:37:39+00:00,2022-12-30 23:37:39+00:00,"['Jinghan Sun', 'Shaobo Li', 'Yunxin Sun', 'Chao Sun', 'Dejan Vucinic', 'Jian Huang']",,10.1145/3575693.3575744,cs.OS,['cs.OS'],2301.00072,1
380,2019-12-02 05:05:39+00:00,2019-12-02 05:05:39+00:00,"['Pulkit A. Misra', 'Jeffrey S. Chase', 'Johannes Gehrke', 'Alvin R. Lebeck']",,,cs.DB,"['cs.DB', 'cs.OS']",1912.00580,1
381,2020-01-26 16:24:08+00:00,2020-01-26 16:24:08+00:00,"['Stella Bitchebe', 'Djob Mvondo', 'Alain Tchana', 'Laurent Réveillère', 'Noël De Palma']",,,cs.DC,"['cs.DC', 'cs.OS']",2001.09991,1
382,2020-04-06 07:24:40+00:00,2020-04-06 07:24:40+00:00,"['Arvind Easwaran', 'Insik Shin', 'Insup Lee']","Springer Real-Time Systems, Volume 43, Pages 25-59, July 2009",10.1007/s11241-009-9073-x,cs.OS,"['cs.OS', 'cs.DC']",2004.02439,1
383,2022-12-08 11:23:48+00:00,2022-12-08 11:23:48+00:00,"['Yuekai Jia', 'Shuang Liu', 'Wenhao Wang', 'Yu Chen', 'Zhengde Zhai', 'Shoumeng Yan', 'Zhengyu He']","In 2022 USENIX Annual Technical Conference (USENIX ATC 22), pages
  437-454, Carlsbad, CA, July 2022. USENIX Association",,cs.CR,"['cs.CR', 'cs.AR', 'cs.OS']",2212.04197,1
384,2022-02-18 12:50:30+00:00,2022-02-18 12:50:30+00:00,"['Stefan Reif', 'Phillip Raffeck', 'Luis Gerhorst', 'Wolfgang Schröder-Preikschat', 'Timo Hönig']","SBESC'21: Proceedings of the XI Brazilian Symposium on Computing
  Systems Engineering. 2021. IEEE, Pages 1-8",10.1109/SBESC53686.2021.9628358,cs.OS,['cs.OS'],2202.09365,1
385,2022-01-20 18:58:44+00:00,2022-01-20 18:58:44+00:00,"['Ruslan Nikolaev', 'Hassan Nadeem', 'Cathlyn Stone', 'Binoy Ravindran']",,10.1145/3503222.3507779,cs.OS,"['cs.OS', 'cs.CR']",2201.08378,1
386,2022-01-19 20:07:24+00:00,2022-01-19 20:07:24+00:00,['Victor Yodaiken'],,10.1145/3477113.3487274,cs.OS,"['cs.OS', 'cs.PL', 'd.4, d.3', 'D.4; D.3']",2201.07845,1
387,2020-10-15 15:52:25+00:00,2020-10-15 15:52:25+00:00,"['Jonas Höchst', 'Alvar Penning', 'Patrick Lampe', 'Bernd Freisleben']",,,cs.OS,"['cs.OS', 'cs.CY']",2010.07833,1
388,2021-09-22 20:09:25+00:00,2021-09-22 20:09:25+00:00,"['Michael Greenberg', 'Konstantinos Kallas', 'Nikos Vasilakis', 'Stephen Kell']",,,cs.OS,"['cs.OS', 'cs.PL']",2109.11016,1
389,2023-01-27 17:57:37+00:00,2023-01-27 17:57:37+00:00,"['Dongsheng Yang', 'Daniel S. Berger', 'Kai Li', 'Wyatt Lloyd']",,,cs.OS,"['cs.OS', 'cs.DC']",2301.11886,1
390,2023-03-17 01:52:02+00:00,2023-03-17 01:52:02+00:00,"['Mark Mansi', 'Michael M. Swift']",,,cs.OS,"['cs.OS', 'cs.DC', 'D.4.7; D.4.2; D.4.8; C.2.4']",2303.09725,1
391,2023-01-31 05:31:45+00:00,2023-01-31 05:31:45+00:00,"['Hongyi Lu', 'Shuai Wang', 'Yechang Wu', 'Wanning He', 'Fengwei Zhang']",,,cs.CR,"['cs.CR', 'cs.OS']",2301.13421,1
392,2020-08-05 14:07:24+00:00,2020-08-05 14:07:24+00:00,['A. H. Bell-Thomas'],,,cs.OS,['cs.OS'],2008.02145,1
393,2021-10-22 05:36:52+00:00,2021-10-22 05:36:52+00:00,"['Dhruv Matani', 'Ketan Shah', 'Anirban Mitra']",,,cs.DS,"['cs.DS', 'cs.IR', 'cs.OS']",2110.11602,1
394,2021-04-06 09:49:56+00:00,2021-04-06 09:49:56+00:00,"['Robert Danicki', 'Martin Haug', 'Ilja Behnke', 'Laurenz Mädje', 'Lauritz Thamsen']",,10.1145/3434770.3459733,cs.NI,"['cs.NI', 'cs.OS']",2104.02393,1
395,2013-04-22 19:29:05+00:00,2013-04-22 19:29:05+00:00,"['Jürgen Teich', 'Wolfgang Schröder-Preikschat', 'Andreas Herkersdorf']",,,cs.OS,['cs.OS'],1304.6067,1
396,2012-06-02 18:22:37+00:00,2012-06-02 18:22:37+00:00,"['Elsayed Saad', 'Medhat Awadalla', 'Mohamed Shalan', 'Abdullah Elewi']","the International Journal of Computer Science Issues (IJCSI), Vol.
  9, Issue 2, No. 1, 2012, pp. 176-183",,cs.OS,['cs.OS'],1206.0396,1
397,2020-03-25 00:37:56+00:00,2020-03-25 00:37:56+00:00,"['Jack West', 'Neil Kingensmith', 'George K. Thiruvathukal']",,,cs.DC,"['cs.DC', 'cs.OS']",2003.12452,1
398,2011-03-20 06:56:27+00:00,2011-03-20 06:56:27+00:00,"['H. S. Behera', 'Simpi Patel', 'Bijayalakshmi Panda']",,10.5120/2037-2648,cs.OS,['cs.OS'],1103.3832,1
399,2020-02-18 12:26:24+00:00,2020-02-18 12:26:24+00:00,"['William B. Mingardi', 'Gustavo M. D. Vieira']","WPerformance '19: Proceedings of the XVIII Computer and
  Communication Systems Workshop, SBC, 2019",10.5753/wperformance.2019.6458,cs.OS,['cs.OS'],2002.07515,1
400,2011-11-08 15:03:26+00:00,2011-11-08 15:03:26+00:00,"['A. A. Boudhir', 'M. Bouhorma', 'M. Ben Ahmed', 'Elbrak Said']","International Journal of Wireless & Mobile Networks October Issue
  2011",10.5121/ijwmn,cs.NI,"['cs.NI', 'cs.MM', 'cs.OS', 'J.2.2']",1111.1930,1
401,2020-03-11 04:03:40+00:00,2020-03-11 04:03:40+00:00,"['Xiaozhe Gu', 'Arvind Easwaran']","IEEE Real-Time Systems Symposium (RTSS), Porto, Portugal, 2016,
  pages 47-56",10.1109/RTSS.2016.014,cs.DC,"['cs.DC', 'cs.OS']",2003.08364,1
402,2020-03-11 08:58:29+00:00,2020-03-11 08:58:29+00:00,"['Saravanan Ramanathan', 'Arvind Easwaran', 'Hyeonjoong Cho']","Springer Real-Time Systems, Issue 54, pages 247-277, April 2018",10.1007/s11241-017-9296-1,cs.OS,"['cs.OS', 'cs.SY', 'eess.SY']",2003.05168,1
403,2020-10-26 14:07:06+00:00,2020-10-26 14:07:06+00:00,"['Ryousei Takano', 'Kuniyasu Suzaki']",,,cs.OS,['cs.OS'],2010.13594,1
404,2020-04-12 01:59:20+00:00,2020-04-12 01:59:20+00:00,"['David Domingo', 'Kyle Stratton', 'Sudarsun Kannan']",,,cs.OS,['cs.OS'],2004.05524,1
405,2022-01-10 10:19:49+00:00,2022-01-10 10:19:49+00:00,"['Tristan Braud', 'Lik-Hang Lee', 'Ahmad Alhilal', 'Carlos Bermejo Fernández', 'Pan Hui']",,,cs.HC,"['cs.HC', 'cs.MM', 'cs.OS']",2201.03256,1
406,2011-04-18 15:39:21+00:00,2011-04-18 15:39:21+00:00,"['Paul Regnier', 'George Lima', 'Ernesto Massa']",,,cs.OS,"['cs.OS', '98B35, 68M20', 'C.3.3']",1104.3523,1
407,2022-03-18 10:54:33+00:00,2022-03-18 10:54:33+00:00,['Amirhosein Sayyadabdi'],,,cs.CR,"['cs.CR', 'cs.OS']",2203.09857,1
408,2012-05-01 09:17:43+00:00,2012-05-01 09:17:43+00:00,"['Jagbeer Singh', 'Satyendra Prasad Singh']",,,cs.OS,['cs.OS'],1205.0124,1
409,2020-10-17 08:34:08+00:00,2020-10-17 08:34:08+00:00,"['Yanliang Zou', 'Tongliang Deng', 'Jian Zhang', 'Chen Chen', 'Shu Yin']",,,cs.OS,['cs.OS'],2010.08741,1
410,2011-03-11 19:12:15+00:00,2011-03-11 19:12:15+00:00,"['Felix Xiaozhu Lin', 'Zhen Wang', 'Robert LiKamWa', 'Lin Zhong']",,,cs.OS,"['cs.OS', 'cs.PL']",1103.2348,1
411,2012-04-01 11:05:34+00:00,2012-04-01 11:05:34+00:00,['Youssef Bassil'],,,cs.OS,['cs.OS'],1204.0197,1
412,2022-01-19 16:51:18+00:00,2022-01-19 16:51:18+00:00,"['Zahra Tarkhani', 'Lorena Qendro', ""Malachy O'Connor Brown"", 'Oscar Hill', 'Cecilia Mascolo', 'Anil Madhavapeddy']",,,cs.CR,"['cs.CR', 'cs.HC', 'cs.LG', 'cs.OS']",2201.07711,1
413,2011-03-11 18:36:38+00:00,2011-03-11 18:36:38+00:00,"['Nabil Litayem', 'Ahmed Ben Achballah', 'Slim Ben Saoud']",,,cs.OS,['cs.OS'],1103.2336,1
414,2021-10-22 11:05:34+00:00,2021-10-22 11:05:34+00:00,"['Wenjun Huang', 'Marcus Paradies']",,,cs.AR,"['cs.AR', 'cs.DB', 'cs.OS']",2111.01947,1
415,2020-04-20 20:35:12+00:00,2020-04-20 20:35:12+00:00,"['Rajat Kateja', 'Andy Pavlo', 'Gregory R. Ganger']",,,cs.OS,['cs.OS'],2004.09619,1
416,2011-09-14 13:26:07+00:00,2011-09-14 13:26:07+00:00,"['Rakesh Mohanty', 'Manas Das', 'M. Lakshmi Prasanna', 'Sudhashree']",,,cs.OS,['cs.OS'],1109.3075,1
417,2020-03-11 08:38:34+00:00,2020-03-11 08:38:34+00:00,"['Xiaozhe Gu', 'Arvind Easwaran']","ACM Transactions on Embedded Computing Systems, Volume 17, Issue
  1, Pages 24:1-24:24, November 2017",10.1145/3105922,cs.OS,"['cs.OS', 'cs.SY', 'eess.SY']",2003.05160,1
418,2011-11-25 02:10:11+00:00,2011-11-25 02:10:11+00:00,"['Fumin Zhang', 'Zhenwu Shi', 'Shayok Mukhopadhyay']",,,cs.ET,"['cs.ET', 'cs.OS', 'cs.SY', 'C.3; D.4.1; G.4']",1111.5880,1
419,2020-03-11 03:32:55+00:00,2020-03-11 03:32:55+00:00,"['Jalil Boudjadar', 'Saravanan Ramanathan', 'Arvind Easwaran', 'Ulrik Nyman']","IEEE/ACM International Symposium on Distributed Simulation and
  Real Time Applications (DS-RT), Cosenza, Italy, 2019, pages 1-10",10.1109/DS-RT47707.2019.8958666,cs.OS,['cs.OS'],2003.05442,1
420,2020-04-14 08:35:33+00:00,2020-04-14 08:35:33+00:00,"['Aleix Roca', 'Samuel Rodríguez', 'Albert Segura', 'Kevin Marquet', 'Vicenç Beltran']",,10.1109/HiPC.2019.00050,cs.OS,"['cs.OS', 'cs.DC', 'D.4.1; D.3.3']",2004.06354,1
421,2011-11-22 21:44:25+00:00,2011-11-22 21:44:25+00:00,"['Abbas Noon', 'Ali Kalakech', 'Seifedine Kadry']","IJCSI International Journal of Computer Science Issues, Vol. 8,
  Issue 3, No. 1, 2011, 224-229",,cs.OS,"['cs.OS', '68N25', 'B.1.5']",1111.5348,1
422,2011-12-21 19:02:12+00:00,2011-12-21 19:02:12+00:00,"['Ye Li', 'Matthew Danish', 'Richard West']",,,cs.OS,['cs.OS'],1112.5136,1
423,2020-03-11 05:11:33+00:00,2020-03-11 05:11:33+00:00,"['Saravanan Ramanathan', 'Arvind Easwaran']","Design, Automation & Test in Europe Conference & Exhibition
  (DATE), 2017, Lausanne, 2017, pages 238-243",10.23919/DATE.2017.7926989,cs.OS,['cs.OS'],2003.05445,1
424,2020-03-03 05:33:23+00:00,2020-03-03 05:33:23+00:00,"['Arnab Paul', 'Mamdudul Haque Khan', 'M. Muktadir Rahman', 'Tanvir Zaman Khan', 'Prajoy Podder', 'Md. Yeasir Akram Khan']","2015 International Conference on Electrical, Electronics, Signals,
  Communication and Optimization (EESCO)",10.1109/EESCO.2015.7253744,cs.DC,"['cs.DC', 'cs.NI', 'cs.OS']",2003.01107,1
425,2020-11-27 12:27:31+00:00,2020-11-27 12:27:31+00:00,"['Sofian Hamad', 'Taoufik Yeferny']","IJCSNS International Journal of Computer Science and Network
  Security, VOL.20 No.3, March 2020",,cs.NI,"['cs.NI', 'cs.OS']",2101.03109,1
426,2010-12-14 16:10:08+00:00,2010-12-14 16:10:08+00:00,"['Ahmad Rahmati', 'Clay Shepard', 'Chad Tossell', 'Angela Nicoara', 'Lin Zhong', 'Phil Kortum', 'Jatinder Singh']",,,cs.NI,"['cs.NI', 'cs.OS']",1012.3071,1
427,2011-10-26 13:53:41+00:00,2011-10-26 13:53:41+00:00,"['Vandy Berten', 'Joël Goossens']",,,cs.OS,['cs.OS'],1110.5793,1
428,2020-02-25 13:43:53+00:00,2020-02-25 13:43:53+00:00,"['Kornilios Kourtis', 'Animesh Trivedi', 'Nikolas Ioannou']",,,cs.DC,"['cs.DC', 'cs.OS']",2002.11528,1
429,2022-01-25 17:21:58+00:00,2022-01-25 17:21:58+00:00,"['Yawen Wang', 'Daniel Crankshaw', 'Neeraja J. Yadwadkar', 'Daniel Berger', 'Christos Kozyrakis', 'Ricardo Bianchini']",,,cs.OS,['cs.OS'],2201.10477,1
430,2020-03-11 05:00:53+00:00,2020-03-11 05:00:53+00:00,['Arvind Easwaran'],"IEEE Real-Time Systems Symposium (RTSS), Vancouver, Canada, 2013,
  pages 78-87",10.1109/RTSS.2013.16,cs.OS,['cs.OS'],2003.05444,1
431,2011-03-20 06:45:16+00:00,2011-03-20 06:45:16+00:00,"['H. S. Behera', 'Rakesh Mohanty', 'Debashree Nayak']",,,cs.OS,['cs.OS'],1103.3831,1
432,2013-01-21 10:00:22+00:00,2013-01-21 10:00:22+00:00,['Omar Kermia'],"International Journal of Computer Applications 62(14):1-7, January
  2013. Published by Foundation of Computer Science, New York, USA",10.5120/10145-4978,cs.OS,"['cs.OS', 'cs.DC']",1301.4800,1
433,2013-02-22 09:01:24+00:00,2013-02-22 09:01:24+00:00,"['Mikael Moghadam', 'David Johan Christensen', 'David Brandt', 'Ulrik Pagh Schultz']",,,cs.RO,"['cs.RO', 'cs.OS', 'cs.PL', 'cs.SE']",1302.5521,1
434,2011-05-09 17:29:03+00:00,2011-05-09 17:29:03+00:00,"['Rakesh Mohanty', 'H. S. Behera', 'Khusbu Patwari', 'Monisha Dash', 'M. Lakshmi Prasanna']","International Journal of Advanced Computer Science and
  Applications(IJACSA), Vol. 2 No. 2, February 2011 2011, 46-50",,cs.OS,['cs.OS'],1105.1736,1
435,2011-04-12 04:06:34+00:00,2011-04-12 04:06:34+00:00,"['Heechul Yun', 'Cheolgi Kim', 'Lui Sha']",,,cs.OS,"['cs.OS', 'cs.SY']",1104.2110,1
436,2010-12-18 00:51:57+00:00,2010-12-18 00:51:57+00:00,"['George Anderson', 'Tshilidzi Marwala', 'Fulufhelo Vincent Nelwamondo']",,,cs.OS,['cs.OS'],1012.4045,1
437,2011-05-09 22:39:46+00:00,2011-05-09 22:39:46+00:00,['Niall Douglas'],,,cs.OS,"['cs.OS', 'cs.PF', 'C.4; D.4.2']",1105.1815,1
438,2011-06-15 15:18:27+00:00,2011-06-15 15:18:27+00:00,['Michiel W. van Tol'],,,cs.PF,"['cs.PF', 'cs.DC', 'cs.OS']",1106.2992,1
439,2011-05-16 21:45:54+00:00,2011-05-16 21:45:54+00:00,"['Sokol Kosta', 'Andrius Aucinas', 'Pan Hui', 'Richard Mortier', 'Xinwen Zhang']",,,cs.DC,"['cs.DC', 'cs.NI', 'cs.OS']",1105.3232,1
440,2012-05-29 17:10:29+00:00,2012-05-29 17:10:29+00:00,"['Plawan Kumar Rath', 'G. N. Anil']",,,cs.OS,['cs.OS'],1205.6423,1
441,2011-07-24 19:39:02+00:00,2011-07-24 19:39:02+00:00,"['Roya Golchay', 'Frédéric Le Mouël', 'Stéphane Frénot', 'Julien Ponge']",UbiMob'2011 (2011) 45--48,,cs.OS,['cs.OS'],1107.4786,1
442,2021-01-20 10:54:59+00:00,2021-01-20 10:54:59+00:00,"['Geunsik Lim', 'Donghyun Kang', 'Young Ik Eom']",,10.1109/TCE.2020.3033328,cs.OS,"['cs.OS', 'cs.DC', 'cs.PF']",2101.08062,1
443,2020-09-01 14:24:20+00:00,2020-09-01 14:24:20+00:00,"['Oliver Horst', 'Uwe Baumgarten']",,,cs.OS,['cs.OS'],2009.00466,1
444,2020-11-24 13:54:55+00:00,2020-11-24 13:54:55+00:00,"['Venkat Sri Sai Ram', 'Ashish Panwar', 'Arkaprava Basu']",,,cs.OS,"['cs.OS', 'cs.AR', 'cs.PF', 'D.4']",2011.12092,1
